store_nbr,family,DENS-416x64,LSTM-432x32,LSTM-432x64,LSTM-432x96,LSTM-432x128,LSTM-432x256
27,FROZEN FOODS,0.02314375340938568,0.13390344381332397,0.11057771742343903,0.10398805886507034,0.09977059811353683,0.11081387847661972
27,GROCERY I,0.017189541831612587,1.1441669464111328,1.1436419486999512,1.143627405166626,1.1436269283294678,1.143553614616394
27,GROCERY II,0.28128260374069214,0.1559743732213974,0.17030668258666992,0.17685920000076294,0.1789669543504715,0.17917346954345703
27,HARDWARE,0.3191424310207367,0.338171124458313,0.33845847845077515,0.3390813171863556,0.33914443850517273,0.33914682269096375
27,HOME AND KITCHEN I,0.20265857875347137,0.37192612886428833,0.2919292449951172,0.2907993197441101,0.28831323981285095,0.2884540259838104
27,HOME AND KITCHEN II,0.22710254788398743,0.1953650563955307,0.18921861052513123,0.18510209023952484,0.18381264805793762,0.18322502076625824
27,HOME CARE,0.06381770223379135,0.2660831809043884,0.2174607813358307,0.2026938498020172,0.1978873312473297,0.2167988121509552
27,LADIESWEAR,0.21255344152450562,0.465582013130188,0.465967059135437,0.46562066674232483,0.46553710103034973,0.46554815769195557
27,LAWN AND GARDEN,0.10893748700618744,0.21991470456123352,0.2251635193824768,0.2229771912097931,0.2240927517414093,0.22534844279289246
27,LINGERIE,0.35219845175743103,0.18055230379104614,0.19642001390457153,0.19954398274421692,0.19920125603675842,0.19920720160007477
27,"LIQUOR,WINE,BEER",0.1406402885913849,0.38618260622024536,0.3263627886772156,0.3219936490058899,0.3423365652561188,0.34602296352386475
27,MAGAZINES,0.4497711658477783,0.5379310250282288,0.5411129593849182,0.540336549282074,0.5413551330566406,0.5413597822189331
27,MEATS,0.021978255361318588,0.1102529987692833,0.1026042252779007,0.10262280702590942,0.10311603546142578,0.10287478566169739
27,PERSONAL CARE,0.04388818144798279,0.16941387951374054,0.15437118709087372,0.1453332155942917,0.14193812012672424,0.15674522519111633
27,PET SUPPLIES,0.1414562463760376,0.11586032062768936,0.11091965436935425,0.11104147136211395,0.11102892458438873,0.11105602979660034
27,PLAYERS AND ELECTRONICS,0.13937610387802124,0.08213604986667633,0.08157907426357269,0.08171899616718292,0.08172544091939926,0.08172611147165298
27,POULTRY,0.019452277570962906,0.12203627079725266,0.11094886064529419,0.1105320155620575,0.11028312891721725,0.11191081255674362
27,PREPARED FOODS,0.020902251824736595,0.06177723407745361,0.03576190769672394,0.029387202113866806,0.030406080186367035,0.03946441411972046
27,PRODUCE,0.01430666632950306,0.8895728588104248,0.8889627456665039,0.8889464735984802,0.8889456987380981,0.8888649940490723
27,SEAFOOD,0.10154114663600922,0.24654920399188995,0.23868224024772644,0.23869574069976807,0.2393319308757782,0.24175132811069489
28,AUTOMOTIVE,0.3553192615509033,0.44212180376052856,0.4317355155944824,0.4293343126773834,0.4296180009841919,0.4295872449874878
28,BEAUTY,0.16572828590869904,0.2973601222038269,0.30157047510147095,0.30828532576560974,0.3084469139575958,0.30847328901290894
28,BEVERAGES,0.05535184219479561,1.135013461112976,1.1344761848449707,1.134461760520935,1.1344610452651978,1.1343917846679688
28,BREAD/BAKERY,0.028522057458758354,0.3091115951538086,0.10697837173938751,0.07573012262582779,0.07428258657455444,0.07710710167884827
28,CELEBRATION,0.2180994749069214,0.4485238492488861,0.42880237102508545,0.4258837401866913,0.42604753375053406,0.42607244849205017
28,CLEANING,0.06691597402095795,0.09269611537456512,0.09266739338636398,0.09266766905784607,0.092668816447258,0.0926683098077774
28,DAIRY,0.04282804951071739,0.3283272683620453,0.32840901613235474,0.30270856618881226,0.2587078809738159,0.26259058713912964
28,DELI,0.024661529809236526,0.2172776460647583,0.18797394633293152,0.17856374382972717,0.1753195822238922,0.1718643307685852
28,EGGS,0.06791636347770691,0.17678916454315186,0.16743376851081848,0.15980033576488495,0.15857817232608795,0.16478291153907776
28,FROZEN FOODS,0.11870701611042023,0.21088789403438568,0.1812409609556198,0.18376199901103973,0.1886133849620819,0.18768590688705444
28,GROCERY I,0.10845890641212463,1.6110422611236572,1.6105537414550781,1.6105402708053589,1.6105399131774902,1.6104698181152344
28,GROCERY II,0.6293618083000183,0.32990869879722595,0.3853842616081238,0.3940137028694153,0.39728081226348877,0.397797167301178
28,HARDWARE,0.3854352831840515,0.4750634729862213,0.4715863764286041,0.47178488969802856,0.47178295254707336,0.4717922806739807
28,HOME AND KITCHEN I,0.1236586645245552,0.13439951837062836,0.12891726195812225,0.12240354716777802,0.12386301159858704,0.12499728798866272
28,HOME AND KITCHEN II,0.21489398181438446,0.2190474569797516,0.21619762480258942,0.21811556816101074,0.2190570831298828,0.21987754106521606
